,agent,train_block,train_nll_hybrid,val_nll_hybrid,test_nll_hybrid,train_nll_lr,val_nll_lr,test_nll_lr
143,35,1,97.62305227378772,69.37457165781197,92.3171809037576,59.225874469692656,61.074797139420255,68.88090693821256
144,36,1,138.43193859499604,82.29347047520947,83.55654524753024,110.00930672030223,96.14744709103401,98.36837690305825
145,37,1,109.41775595860761,84.24165885712685,81.99302628209274,94.82608326713006,97.63245493757823,88.41844078242342
146,38,1,134.5487695566137,81.765035234531,84.47647929680353,115.63560010161642,81.24761086770805,82.20790134568901
147,39,1,56.67693979629547,92.2022940714128,71.08888982595631,38.19092204237085,115.3157905169452,53.79052437894659
148,40,1,115.89610832540265,50.01352556351999,86.3537268471944,93.23586739862512,46.51830198987846,101.40349115353378
149,41,1,53.57097992029243,54.903081489604304,31.31513824566994,17.431560512158775,57.101933865252164,35.06132619004467
150,42,1,138.16428163633387,81.56819876804232,80.40863333163189,118.3365960486745,81.65290302100534,81.85011425978016
151,43,1,85.92284707204784,59.14200448765904,56.70345113839555,45.03003079065882,27.230068657351737,41.75828297740905
152,44,1,124.56369002514792,62.23397791713516,89.1723782916133,106.52402960474765,54.221677286905965,94.32757064257882
153,45,1,55.362342708706485,92.03024164910725,114.85543707980774,16.813308624705,57.46901477202031,90.51319945126613
154,46,1,103.48851321660602,75.66639589762487,87.42012085977976,75.47643362277189,67.16829297343558,80.60902699137712
155,47,1,36.42612109786545,109.25456963280564,87.56538294988492,25.113716166787327,152.48390330224524,140.15760599733957
156,48,1,102.6187996810188,90.17857711932517,81.92198881221762,85.38120809805042,112.33129913029484,103.21208476902807
157,49,1,126.06270134194118,61.34585275159142,83.2191126412199,101.24046662500785,99.2733806613192,90.80194875063395
158,50,1,49.068040215979856,72.57861729385962,144.52166161080217,17.24189017653137,39.68317892981781,22.438372961684536
159,51,1,136.06567694206808,83.85565393057753,85.15954804484353,118.50494657751068,80.86963355197238,86.16958633684389
160,52,1,110.15659616646909,48.43552888319271,29.133594443598316,44.80502696995424,37.82012465750627,18.825253943482913
161,53,1,135.3395691332995,83.35574761761752,79.69398889397814,115.12609307680151,82.53815780895852,84.13148399354414
