,agent,model,train_block,train_nll_hybrid,val_nll_hybrid,test_nll_hybrid,train_nll_habit,val_nll_habit,test_nll_habit,train_nll_kdh,val_nll_kdh,test_nll_kdh,train_nll_lr,val_nll_lr,test_nll_lr
698,98,hybrid,1,343.59699056473306,346.3593791409072,350.91524690703767,346.4665938836401,346.84954300682597,346.49772919454057,345.3477073390182,347.85126556796774,344.9140192814698,319.34147336511984,354.5726693765221,349.6002095624886
699,99,hybrid,1,346.42971704086244,345.9941643253551,346.8605431189361,346.57349027998276,346.57349027998276,346.57349027998276,346.42947645279753,346.8615471276556,345.94937784714034,323.734604485708,355.59373173255176,353.9260420702443
700,100,habit,1,284.57412453254506,282.72482983067687,327.1950400557738,67.35711096494589,65.07170459825801,104.21951774501996,335.6613941395369,307.39144633229245,313.2686460069918,53.2234021643177,67.11303106463205,102.63065181815944
701,101,habit,1,250.2330204016238,328.4882898072686,332.72395838661174,97.27222043618562,100.35671802555956,86.10846315214167,290.60922555738773,368.86789168050586,349.8362593617584,81.68896859361553,105.55784090841314,90.88217375560544
702,102,habit,1,132.44207487029612,260.0610507977443,381.64166050734207,125.10428132823033,127.32288266739631,146.69049399805624,124.2171858716155,715.8449313061329,794.3795888521729,108.33800009000785,669.6876943824744,869.7019032373876
703,103,habit,1,345.34115245616294,347.12720624454306,351.14055985302264,346.57349027998276,346.57349027998276,346.57349027998276,346.2773795006003,347.92639580632283,346.3573808489416,317.8320505800499,345.3630143570803,343.0585429207691
704,104,habit,1,291.54712915949005,340.5883265937821,298.8039165276821,200.3988348898178,209.14602621746255,234.71344457454904,296.4567169393813,344.6880748651355,312.53383624881457,186.4947661142029,218.52666162690852,258.7286601640799
705,105,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,345.5322301148901,349.34940940593043,348.0181975946966,311.3495318903231,353.8247840309813,352.68848713707246
706,106,habit,1,238.56498068319036,343.612875172695,359.93364509227615,77.46415471230942,94.22914709318391,85.99085238006339,281.1194687246191,322.00150234755387,392.1367635462924,54.42555290638114,94.44314112943735,90.84183899934689
707,107,habit,1,193.37184859700199,346.49872224832296,282.3725281615507,126.11543546110647,105.65765880098004,113.39399851484575,294.2473168790325,400.40415547879525,493.4442420819594,99.82665094811858,140.21502049960088,130.61748297918894
708,108,habit,1,111.03611097224648,85.27308710326,294.9700088977763,94.40606945604802,77.67170679179952,153.07240978070283,96.20412692269711,95.85321170200879,846.8169919851863,73.12271508412866,92.03561967659095,627.7098056585734
709,109,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,311.8588642583313,262.60119153368043,323.7080608973241,340.7829767913463,390.79509478015984,375.11534537483345,299.0185771311963,335.91762711246304,393.6384317764403
710,110,habit,1,299.1842151376562,335.51941331008595,259.36376121158105,74.58843314583746,81.79053987170008,48.22928290811249,325.5408795938158,384.81714299336335,449.42828147880437,64.1200129572487,83.56458855696837,58.936288791139944
711,111,habit,1,266.347277410648,313.6518469951008,338.6035912697108,65.67178042819711,99.68405515318774,102.084513407461,342.44996481987107,353.53545863020634,332.1530127014803,53.99677599291396,93.73855783158102,99.80183437091429
712,112,habit,1,344.9738569589424,342.7791651114359,345.65416021542205,346.57349027998276,346.57349027998276,346.57349027998276,346.2773795006002,347.89453748871955,346.4856023872702,282.1163179108372,282.2912603722996,287.01341323113223
713,113,habit,1,188.51322067786333,197.56688018717296,214.57483898507923,181.8691384478929,182.72784355919848,210.25940503917832,190.96046462660428,204.9608106432186,851.2001320303482,165.33786724132943,215.29463014186035,635.3463861579955
714,114,habit,1,313.80534913122347,360.8047325027901,335.7371669000469,166.32715297722254,191.96067776490696,182.61037200184944,341.0732324017197,360.44751103432253,328.2428181180332,152.33199964147795,192.77044247650537,189.68383514286342
715,115,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,339.8841907667945,345.8383315639818,344.56641367939983,343.4146973919203,345.4692799289177,350.45102550132935,319.14150027366156,349.20441458245296,341.70693695297985
716,116,habit,1,290.7889769660828,371.8059285478886,341.65849906178465,78.16464039757572,42.02419056836895,81.45013583659451,292.5986759860359,438.3177263675302,412.839618013766,57.12476527574276,52.86287116169362,91.9163211296836
717,117,habit,1,346.0503002309441,344.20038467084066,344.08318636438116,223.37240345012123,239.21486903551175,245.53778361821438,346.4374683403712,346.9976615853625,347.15775249081116,201.01078784716168,242.1628404169616,253.40204637519327
718,118,habit,1,333.52852608265647,320.45030177294217,330.99495477941036,108.49458426786447,88.53012113380143,103.01695426792739,339.7820237721845,390.45555879382243,361.9369291768096,91.56468814122562,95.606004744637,112.83263126348137
719,119,habit,1,343.4551655159963,348.90086175722416,350.65082470421436,346.57349027998276,346.57349027998276,346.57349027998276,346.17328505187305,345.7570226973232,348.51181412824513,322.68598031359227,340.95091252280974,340.8191723932313
720,120,habit,1,346.5558059430126,346.14178233464366,346.78113220485915,345.03968324704056,345.5431087501612,345.7692693003711,345.4197142526128,347.73082615044973,349.0789749757933,331.91891225265044,347.47010658424915,346.2112497809866
721,121,habit,1,117.02105333903127,84.75483046878114,128.2834569310411,100.74804448118007,76.29587282327441,110.2949140248094,126.80401053268292,1285.8193054651001,1254.651301082129,78.71697498284718,393.65128070964226,426.65352035499984
722,122,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,344.56909183559367,349.7052568992326,349.4682312998906,327.8016953528312,347.12196183763683,347.3896209216987
723,123,habit,1,307.2669937571137,346.57349027998276,346.57349027998276,160.44962528577642,165.84489441331874,161.38506991426596,342.8473450887793,354.4483708327138,342.8566600775557,142.76612622492735,171.16795610497854,177.45946086730643
724,124,habit,1,299.64498290742705,336.84334702777824,374.1267439652162,167.9833206980535,171.38086430011208,185.19555183375374,334.7499190652757,368.38508895426844,351.70177332448577,145.71668405426817,178.3317685222737,194.68107964954865
725,125,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,346.5091437533732,346.9563477243787,343.201575549778,345.933118326447,346.50957234835016,351.2510494491477,331.6544256465388,351.82679014562314,350.9351565356154
726,126,habit,1,287.17798156866775,341.5719706205002,348.56719923469905,100.61063900089145,85.57039370630864,77.99723527108958,344.4181869434271,354.1114717596324,355.17034632550565,88.05041397219625,88.88925502568131,92.54423739526155
727,127,habit,1,260.07454152129264,493.9828273548452,397.2530295801498,62.825608441648384,59.548607175551425,43.745961124385715,346.41346706023717,346.22143301337076,338.09135155289937,48.7124554709477,58.8921665180649,49.78103030560813
728,128,habit,1,330.45219625586776,354.1096669217518,367.1918799175435,139.67722395154365,130.90075569008025,111.76527735787663,339.46745346948376,363.18119902291244,356.1065913303736,128.96613966344302,136.19978744206566,113.99680501704168
729,129,habit,1,345.4357851238012,346.57349027998276,346.57349027998276,343.92343577678497,346.57349027998276,346.57349027998276,345.7646346692607,346.4540061314592,348.53880023204886,318.0298597881402,348.4150553538198,348.5682944285758
730,130,habit,1,346.3741948449766,346.58561264183345,346.67710662697857,300.3507358943725,312.72628715180326,296.91703299945095,343.28505664569786,348.2114953891015,345.90678475248865,275.2169813962968,321.05247903157306,301.8173119375183
731,131,habit,1,311.0580755509919,342.52462798809853,339.81903356403757,213.29925641722156,200.26609522822704,205.181375926368,344.3198075317698,362.97686820581396,342.1523348525344,198.40692387512178,211.7283278864177,213.63049382001546
732,132,habit,1,346.054437961665,344.5687910434568,347.05728690710094,346.57349027998276,346.57349027998276,346.57349027998276,346.1733835449908,347.1338787833063,345.7731741517872,318.68600497734326,345.9385980243826,340.34212883987635
733,133,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,341.1970580994842,348.42877547084606,341.88570510503087,344.37694006031757,345.77312740447405,351.21828184566044,328.8701129945847,346.9528020320469,353.1487751876305
734,134,habit,1,340.04496276980296,329.2419943732655,350.2194204349793,291.77140863999,291.3232943874972,296.46903999951627,341.93512951354376,341.6614336350652,353.97774655723595,274.1619424492623,310.0829144348239,307.38698828855956
735,135,habit,1,341.8907424468888,341.67177312555697,347.56394262335755,305.1897437689142,295.8145745988046,309.0914571505657,341.51642560808693,357.1159345505715,352.42582272306663,289.03290458208767,306.2768920546546,316.8979923248515
736,136,habit,1,329.45047819834895,346.57349027998276,346.57349027998276,215.00019245558752,226.82611231482358,228.67717634469096,332.03196328208986,365.8107160706888,395.18353071147055,200.47092171397657,246.72504597709013,243.15428548396633
737,137,habit,1,324.65094606533626,342.64613792972125,354.6864772618285,112.14522610934998,119.0787801571634,119.15377515713666,342.4499648198704,357.8630997280743,348.24354481669303,100.30763894387096,122.78841112555554,131.77084972813162
738,138,habit,1,333.4591133367844,344.3587418186759,355.7337688569247,74.73640654604833,43.61948257518491,67.88696753324184,344.3536345185377,337.66133971881095,355.5914210535426,58.1399372952645,44.98850360977853,71.81243888712115
739,139,habit,1,334.40921263355483,361.4188265521568,340.82770451720825,140.3759052879648,150.8852376207892,129.97173251446543,340.13240774182884,350.3203914236192,326.56817674617184,124.5963091156368,163.90696472855194,139.10503861983372
740,140,habit,1,292.75484256248535,280.33764161631507,332.17163163090504,58.50148584915807,63.7537506450039,73.16805783193757,306.26984905420807,306.25085768570443,420.21140824855576,43.17867634525898,59.35807785510231,75.42269958528543
741,141,habit,1,344.735546496101,347.2812469679566,350.21205548758917,344.30992466136854,342.7720330512925,346.50848217010156,341.9250759907005,348.8137295492436,346.5488608193252,325.80173402661046,347.03225105953936,350.0359519479857
742,142,habit,1,330.70627634189776,337.6803959573907,359.311951865035,219.33414047582482,260.7794442628018,275.9138712369812,328.0469427240728,363.7131040066656,366.7039587232262,199.46524717915173,278.53792916562327,283.0392947157985
743,143,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,332.20075716054214,329.6217814776736,329.0346511969105,346.41346706022625,346.1895424022694,346.54127046677013,311.92055099812205,331.5847280935565,332.95516123499124
744,144,habit,1,342.0678078601221,346.57349027998276,346.57349027998276,340.5997021538558,340.4116343177314,344.1129300846136,345.0918869292293,347.8502276906737,346.1822310116204,320.43268482917586,352.66485767130837,345.5627418869421
745,145,habit,1,345.10388816454815,344.26564029226427,340.50755939523765,346.57349027998276,346.57349027998276,346.57349027998276,346.08532621844694,346.5496477412814,349.97577091967986,294.7723364403531,304.80685516612016,318.6421010050731
746,146,habit,1,342.8839487860648,345.75571794857467,344.1660545795395,339.57677889643594,340.51935573315234,337.60688047727115,342.70501223923645,347.2734547420079,357.2363743420703,322.98146849907204,344.11245760848897,351.4984372375785
747,147,habit,1,315.66573075255803,374.4293603800042,351.13430871405745,177.97921042970353,201.63309540238777,185.75267098352975,328.9240313823816,375.99449051923875,338.30752572040836,165.4665521145486,216.4561661081124,193.60408109732975
748,148,habit,1,152.1400690120127,137.4363583914142,176.8036690440171,145.43144971490875,130.54632584819345,152.4072826753905,166.50480189147035,1047.5913849770095,204.39116483139685,135.4993076854869,803.662589751113,236.22633875661464
749,149,habit,1,345.54304418105676,346.56443916281967,346.5749592073466,311.9137631368792,316.75228265363637,321.87952173607965,345.892927878327,345.7175743912526,345.09189713215994,293.01392684966834,330.07534822000986,332.37236401640644
750,150,habit,1,324.36703360624324,333.6199770829345,381.69821520076323,93.24959932705028,93.85221772112183,72.64398767896647,346.50948754903646,349.3256006100246,349.1015952962049,81.36893468863533,101.55930922067944,82.45249502639587
751,151,habit,1,331.4043544300191,325.0431943790469,367.5155270112273,108.4941569611911,114.4135401495181,108.48432266230199,342.4662315185378,366.14804927814123,332.9420233325141,97.43709407796325,118.57599455123983,110.39225919741179
752,152,habit,1,280.2715060164218,340.8481733182529,368.6236182346005,84.46221900986319,106.05278776410418,130.23710830364638,346.42947645279696,344.84515084816536,346.28544640630764,67.23503572498419,119.33770091524724,142.23748310844618
753,153,habit,1,343.8703599320114,341.40906126764185,352.3458063271298,262.38919588293334,274.20454712888966,266.8388944168558,346.4374683407642,346.8536340839921,348.4701768922706,243.74153421082835,299.6617230355595,296.7012251103637
754,154,habit,1,327.882707363407,346.57349027998276,346.57349027998276,323.9608172257406,327.0109600485673,325.034757470422,345.09188692922913,349.6297391325088,352.0351738963039,305.4381459357071,339.06578246067846,343.71020197327175
755,155,habit,1,325.9136949640182,339.2280729504453,339.0097037617969,144.78649723832868,144.94896489040676,157.03288669239072,333.652842841356,373.03953838944426,372.3810586910199,126.82894698539934,152.8225695087163,159.55585231783198
756,156,habit,1,345.9257535072266,344.40247774844534,348.61388549653987,319.96603253247565,328.45321349913684,322.72461958207646,344.3769400603184,340.84412727272655,349.16627307824126,298.682583390682,335.46835250635,328.3688773662891
757,157,habit,1,337.0232366796456,346.57349027998276,346.57349027998276,256.3486409767354,225.82057183574483,225.67630607084152,343.00320393946737,355.6484879878186,359.682478233153,242.22821998854909,233.4933415165463,247.44443293391197
758,158,habit,1,346.1597508884081,346.57349027998276,346.57349027998276,339.43603116803024,346.36087359088174,346.0103689942712,345.8529223302056,347.53519767682366,347.29565588556943,315.63362011940404,346.5451218224012,346.1595644264858
759,159,habit,1,331.85285533205774,342.2105506950868,344.7215846636171,207.40607887294325,216.8000339406066,230.88300029824364,342.89986208559367,356.32960145651987,356.278592220834,190.386824548542,220.29866463319655,242.34224770081573
760,160,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,344.7184851006007,345.5823338274171,347.6555707700938,342.9967029599674,348.2192984137257,346.93291532396887,321.72045613923854,353.5861082960634,350.47090106659493
761,161,habit,1,346.50915574249746,346.6175778586487,346.439436222557,346.57349027998276,346.57349027998276,346.57349027998276,345.86108681323424,347.5592469360109,347.11148221647375,322.0785858881826,353.83754491748505,357.92528719863526
762,162,habit,1,310.6263730345039,346.3796940013294,308.6956819122265,119.27598703889487,109.95997055547272,100.47145252366481,324.9043891095462,371.93428401169854,310.4659481104401,107.96130976353304,119.73050831841296,103.78079808693538
763,163,habit,1,63.29745128701163,101.09314743990655,81.75806278936852,54.463591088153834,84.18350731633717,76.57052905640127,59.262541480109164,1783.355245833015,1801.455862227266,29.28929960333972,827.1461829386321,850.7761942110533
764,164,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,346.57349027998276,345.2763682076173,345.85336099941856,345.7091144476629,322.1735705181538,340.01799141010895,353.0905725411757
765,165,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,185.96623805213397,183.1109165071362,197.8953629536475,346.50148336639256,346.357448026028,345.5892963851934,171.12163510154033,196.0584120668341,203.0697984967051
766,166,habit,1,328.7895074302992,346.57349027998276,346.57349027998276,285.9626038129717,275.510431998953,272.34033081340436,343.16541308809013,358.820379298183,348.5506361460869,262.63675961476685,282.55172872320065,269.1256521824099
767,167,habit,1,330.3982414312486,346.57349027998276,346.57349027998276,238.52571126983196,239.0210348816991,240.14762353208647,332.51303395399674,351.7728969119394,360.43221530337115,224.69665287843276,244.5463889268364,242.66235506170057
768,168,habit,1,245.17468093770444,313.6327879901002,322.6141783698272,44.015621825363716,53.67144312600326,88.41154028555658,250.20111176910945,412.3970848605247,437.3503087169941,27.001981417659746,60.684617186273805,88.8009849377668
769,169,habit,1,341.4273036296412,346.57349027998276,346.57349027998276,305.110850978455,306.232891261044,299.67712152867904,334.5484687947412,360.3023162221935,373.18495662960896,284.7869978767448,325.5746612258779,319.97743043634625
770,170,habit,1,329.10872248191424,347.18091848437814,338.573056750836,310.8866749888726,320.5136354679802,326.23606292525176,337.83542468975224,363.1466704203981,347.9894557131885,287.03117955544707,352.78715264062566,349.55418926090425
771,171,habit,1,344.9446252391552,344.445686440285,345.15764089517745,329.54031718155795,317.8032340232482,320.86307155024696,346.10927822361657,346.74977574770764,347.40606541748025,309.1173448067764,336.5501623372089,335.2298620524601
772,172,habit,1,344.08803531024364,346.57349027998276,346.57349027998276,295.49927494823487,302.99612711364944,310.53605251129886,345.7730294866832,344.0752407971208,347.3747352407713,280.47253487668,313.4076967302749,328.9098872157791
773,173,habit,1,337.64344163557513,353.0847938014966,349.76698519945154,259.17011736154586,260.6761964434369,279.39185932910357,345.3804296118285,344.771602665976,343.47315311726265,234.65301209025336,282.0545075490303,301.6938178231615
774,174,habit,1,333.82188201698966,340.1919945829667,326.0202776504351,248.80512970195076,279.4047073013594,239.43680982131525,341.4574096002633,353.54403470040904,352.6370500073799,226.34636004802272,301.121284438527,254.79542355442726
775,175,habit,1,270.0295508750414,356.9706943703907,334.48864371507756,90.87515171782182,109.31117836018234,103.15659451861022,345.933118326451,351.50720508790783,348.4320648138123,75.03038363158672,111.57726527413037,109.31767167568152
776,176,habit,1,160.43853954235183,111.28631908576182,133.6797675683532,151.45966744568355,107.32981232903228,118.47420775410066,175.29792240839214,125.5108197388592,1033.0593991313908,146.54054128596766,111.68812027153189,477.37034824035817
777,177,habit,1,332.6292987693183,385.4813959175887,391.900022631652,179.38382616303107,172.1005515895018,172.52328493693875,346.4294764527967,346.6215135254747,347.0535962642356,162.83674506229988,186.01296737075134,182.73153865896077
778,178,habit,1,321.005550063235,314.9942985795378,357.25848641402126,319.0224506337655,309.60633021361434,299.9382247268169,329.7316523746051,411.60338131932804,379.83311058754373,307.6492946421189,383.35648877255954,358.7067523260204
779,179,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,335.2826949076153,321.35154688034265,312.1767988012755,345.40418366098646,347.5052469017914,349.4607735885497,318.4585334270837,330.8346470471039,328.94077071446463
780,180,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,201.9123149520374,208.663822479388,230.3513055754192,345.724875876306,346.71877034964405,345.2129654965516,182.81378759470644,224.06097267250402,249.66646579709106
781,181,habit,1,324.16976752545355,328.90178114294116,357.05510274189226,314.878243373152,294.0036476693066,319.3151236643614,319.8454149658431,387.13879376233257,356.0737322326466,304.4636846363269,363.5651171099588,354.7880891037354
782,182,habit,1,312.6910918943778,357.1554025323706,368.0596355150413,260.78875772936203,272.1584420389248,247.12338215622026,345.8529223302057,346.6695164470302,348.2580320423848,242.3114730450867,281.0175211272293,265.0843647806587
783,183,habit,1,346.57349027998276,346.57349027998276,346.57349027998276,317.18402575544224,337.07141360837505,314.9081471781068,345.41971425261744,348.69362156293533,349.078828317088,303.0731283175556,330.346594783412,316.2744978183269
784,184,habit,1,346.5076751839907,346.56539138133144,346.59839049749553,343.53626097103916,340.6588401031011,341.10152023663005,345.93311832644144,348.17509695407955,346.254187060728,328.89491779564986,346.2390013498135,340.0419714572836
785,185,habit,1,343.2153318884034,337.57343017792795,372.35255585980815,150.2597431778044,127.90520374531681,146.23239156281107,292.6188769312581,378.2699308877651,374.33195517222293,125.89157217591759,137.63143087406453,154.92656982397926
786,186,habit,1,345.6952115278119,345.7470201939506,346.12835746091525,336.0915987171351,341.9718330597784,344.36043453102116,345.1470355552246,347.4912371386385,348.7582373106495,316.60016470675845,350.6282482760147,344.95939745395367
787,187,habit,1,310.71010569342826,289.6303165839719,283.57603978466835,100.32123086230615,102.88240525060135,84.55082360799005,324.2677165230417,354.1440881022845,437.3039373781402,87.51956830675128,117.4336095764505,102.50245366391559
788,188,habit,1,297.13733080676025,383.2996073502369,392.01775452485657,195.23205285184886,200.63203052721863,180.30280506357113,343.5506076477628,338.18223781383733,336.51315634826904,175.81154998130955,210.2152523170002,196.85523773167728
789,189,habit,1,340.14959564961606,338.156087501967,321.16475518555615,332.76454494286486,326.48744330297006,303.94714693275944,340.0802154724213,375.93931386270583,322.56894252893767,314.3547827022292,366.80298556037377,327.77390553308555
790,190,habit,1,316.8837146962878,327.44485827545316,364.2206886542295,145.28301210833564,135.27582434552585,123.39031585961891,346.24541505820235,349.5108873331535,344.5967152251744,129.8791135885319,146.2736148937529,126.21835313195164
791,191,habit,1,283.1317887532074,321.5364954499578,477.64532236725995,171.61209422477089,198.63104776022595,174.67085546495488,341.8699204138784,379.3625914065195,344.7576959073933,162.80197925677226,207.29174836176446,188.08679170931504
792,192,habit,1,338.9831814914304,340.7800142952425,343.2803532373498,308.32616886099214,296.44172363210555,294.5683988272616,343.1978504778301,358.9803946109706,355.0591030775249,288.12486779655717,310.10280946560385,305.51469768642596
793,193,habit,1,338.7269450451276,346.65403012337924,346.52944624434843,340.7007140020464,346.8932978084364,345.652753436837,341.13589729333194,355.41021374530226,353.53422863292286,320.536852260035,355.63525901787284,350.31695808886104
794,194,habit,1,246.06115143866515,358.4521265045593,248.71498090253212,207.88145135629992,350.72743806615046,216.79114563814403,241.654856879443,480.1325536551009,701.0541963175968,202.6749272771429,464.88164429908,456.1013909108138
795,195,habit,1,346.41840704683204,346.07580870448624,347.1747711564942,346.57349027998276,346.57349027998276,346.57349027998276,346.3734615121043,347.23759044063627,346.8537376317038,309.3427147386594,347.57697723307183,351.9674176991049
796,196,habit,1,337.11962595417504,358.8068202619721,352.70335551862786,252.5873900303721,246.2122330598068,276.2263263572581,343.4309008294678,345.4553793819817,350.8539078024098,238.0789155407055,261.53713574080456,283.0067516157519
797,197,habit,1,336.3684134149015,346.57349027998276,346.57349027998276,282.6477459836606,267.82886563941736,273.4186978858363,342.0594510739379,355.91399869705765,343.5516581640152,268.5422970759135,273.9994033522074,278.4337917708758
798,198,habit,1,318.28484874394826,303.2724871248997,318.87483905285245,87.77458763748368,72.14890322061473,78.39917699685682,346.5334888291743,347.17267938133796,346.00652261928997,81.96756525127768,73.41737264358173,80.23662606046639
799,199,habit,1,255.60478072933068,361.14209087356346,380.22764720957684,152.29196350916044,234.78618461701683,203.231390406409,333.42450902824896,350.47444962040356,366.41019203215694,131.77536141355142,259.22157449478254,221.60908338473263
800,200,kdh,1,344.64781976918607,345.392812260631,343.1521296237552,344.56060692713856,345.51378399799177,340.06325982773933,181.73607498301325,179.91618774645966,170.52519908455253,178.86325809553276,214.8372725982268,206.92147500070075
801,201,kdh,1,346.59250067687367,346.54396861285807,346.58366276852456,345.58933069340725,342.95121145982995,347.1646378447057,325.6962901441641,314.20678794008506,348.86287232973467,314.6240324366663,347.81460508760256,390.4390781471729
802,202,kdh,1,346.220517139546,346.14913458682327,346.2483304427475,346.125604941156,340.1041971628284,341.1219103182684,333.8843838985699,327.2069885028427,333.5657548204725,330.9019849575351,334.18982764966194,336.98198033075073
803,203,kdh,1,335.442720425241,327.9874785081904,326.9804271663991,335.54165481828693,328.1187540842941,327.72259117130966,213.83133505075398,207.9573249577912,197.22639930078282,222.86867591031285,254.99891510625446,242.2303343369749
804,204,kdh,1,309.028166307814,301.6205447223314,292.7875627310781,307.86013873513525,298.1263614302185,291.9288821028213,302.84231703791534,295.9106371667563,288.03577309363345,285.35696833215627,302.70799258914343,296.0829098378488
805,205,kdh,1,330.8600796742737,344.1208487440781,345.71271593531117,328.64443247287863,329.00501848934863,325.31442361707354,322.7889755617793,321.17509876010183,316.4947693130715,299.6070268835207,320.6968167012944,325.8805945820052
806,206,kdh,1,322.3725902904365,337.242325161909,343.46270298234117,323.37166987326145,333.0660804671602,330.3720313586771,271.34108289766465,268.62718034217534,261.02274369398907,280.8040710305825,307.51952895633497,299.1765381670408
807,207,kdh,1,211.93739935594454,238.50762138548546,183.77476942282425,204.08783114771268,200.3551522849968,171.80587740684803,184.40363860752416,195.89273088219332,160.7063654501154,184.9801098028015,192.58818238737038,169.71838602916844
808,208,kdh,1,331.31176824060964,337.5037340955985,332.19454352694027,329.5860560683685,338.1438275216101,327.4821027651972,249.46193550340172,252.2014843674199,244.95952758629818,259.88608727275533,304.1704212536643,287.48922757247686
809,209,kdh,1,196.87128852497244,206.72188157584037,260.3894478031962,198.32614758866757,193.10891348302454,224.21972515970947,168.3877193283558,167.14520597359518,200.02724373414804,164.35283004842324,188.5176839979428,227.68165969859322
810,210,kdh,1,345.9959845683323,345.52899389454126,350.07829257889455,346.0217707032989,346.2680151861217,344.5648584150319,271.9399777001478,304.44576187046863,294.5861993964204,269.69943252680616,339.068155732313,343.58631469474653
811,211,kdh,1,343.6964189624218,343.24736639682936,335.9198011705073,344.8102407891548,340.92655795433393,331.00840111720225,318.73775462314677,322.7598692270282,324.97815908270627,323.0913746032636,339.82348759836276,330.7788511940133
812,212,kdh,1,277.6787233602278,262.7554087576289,436.3381977442515,275.8128063984825,259.3630761383025,266.6548506993855,269.49687237961086,253.02032878912502,262.91966845305774,256.2703673012024,253.9651461826179,265.7027799608071
813,213,kdh,1,340.2708333934672,346.57349027998276,346.57349027998276,337.93609485978845,345.0145381719657,336.2299919873603,336.7510485605271,339.3498664524102,332.9147268050375,323.7015813238,349.3656937297093,335.24238566790285
814,214,kdh,1,343.1179877721952,344.4090283356108,346.51966285628527,343.58686238069697,341.28655453305475,344.41511007519586,341.51642560808693,337.8970975719485,341.7283258492117,328.9470658196833,342.79669475249614,353.06628795642973
815,215,kdh,1,306.2495540024028,321.8274320400096,346.6221325155733,310.8535302185224,309.7801901998249,304.3045730739917,274.13536126320713,270.1683860765471,274.7173683712658,273.49241688373286,299.27462073378695,296.70400094362884
816,216,kdh,1,237.2532636607674,227.23706870703717,268.37875805975887,236.2228431102238,208.61976014905636,246.7804677409487,218.41730792507363,203.92590524980034,233.5928890308968,210.2523076178166,208.2216414961906,250.031691535652
817,217,kdh,1,271.6726869504533,303.441473520714,285.83548976113474,273.6993125338853,275.8110284173332,269.469738257738,234.69512810496113,242.02206583003036,223.00721319546,240.71787934920442,272.18601957850956,257.5102889031298
818,218,kdh,1,188.57945383123007,200.72044890984148,217.0460745696751,181.67126322299507,188.8004657259283,198.94892535796475,167.49707581717928,162.97808973319027,177.93181113917623,162.96108409242686,181.093997297215,192.84580681630723
819,219,kdh,1,267.58118711486065,312.4843169001134,297.481296229388,262.75153695618565,292.9025060537474,292.56528805186844,236.5128928167899,263.941151454243,265.44819199160406,236.86970634064258,300.7892286895672,298.3468211510654
820,220,kdh,1,332.7234681219612,335.2056885179027,314.3805367345788,333.4827283672175,312.49504945586887,309.63746710364575,292.5428788548552,283.31082803284704,284.21058173368874,287.2154106726404,315.2460568520294,314.92077439096795
821,221,kdh,1,340.8277359063611,351.0390789786652,348.95362392006245,339.90272927300896,341.91047790718545,346.9222908055034,269.1574269277062,281.6209726100811,315.53575897980744,291.8132257100092,314.876676986001,340.7364102822502
822,222,kdh,1,225.16306671475616,233.99541537992286,272.17957991711864,218.54684318659304,220.91114231568383,234.4141479654228,212.3034885037059,216.05806772543988,229.8776748262858,194.58096865281968,219.05851879724574,230.0777806888025
823,223,kdh,1,343.0176610288916,345.6724704843576,346.7394871000718,343.2637620441179,346.2849106770681,347.5586250810388,323.7914767706056,336.8185831698243,335.00224546467206,307.03211598284554,350.63946941647896,355.5434055412685
824,224,kdh,1,346.57366131256936,346.5117420475016,346.55991171851076,346.57349027998276,346.57349027998276,346.57349027998276,185.43606511490503,191.67452935726652,165.8475916530747,195.18030769715045,215.64949614652267,193.65754582817516
825,225,kdh,1,346.19241781235183,346.6209017636546,346.7815480375326,346.3505040282378,346.83717971002625,346.8104345565855,227.23241959065564,221.25783009120494,239.86167167201927,221.13156645212516,256.9597959316038,278.8009082873896
826,226,kdh,1,335.7970086220793,349.262052826173,340.8730320918763,336.36167971232015,343.59977120646704,340.0151524332537,282.5998432280122,323.9984386363602,309.1276241956404,289.9074115042744,352.6047073207005,338.23221553430386
827,227,kdh,1,231.80730894421282,220.56312029548127,225.885101206695,232.96403240643065,214.52059168804738,210.969313162555,188.12274291594855,177.08750003147833,165.14415816242104,194.05257934423338,199.1187478860482,193.68050956854745
828,228,kdh,1,346.37933920966196,346.0737939844923,344.6456742983876,346.125447467884,345.4869165316377,344.38467244843406,138.8184098499056,155.58254469589113,149.13356649241967,139.5245705990882,184.92304940158985,178.92388888492673
829,229,kdh,1,345.71533559998164,343.4392623216924,345.265271382234,344.5421005236504,341.263322322433,345.8564874005092,273.72391261756934,289.6544650306029,275.89339744339065,278.42380922582527,327.5843958267192,332.47209428652536
